"id","Geographic Area Name","TotalPop","PopUnder5","Pop5_9","Pop10_14","Pop15_19","Pop20_24","Pop25_29","Pop30_34","Pop35_39","Pop40_44","Pop45_49","Pop50_54","Pop55_59","Pop60_64","Pop65_69","Pop70_74","Pop75_79","Pop80_84","Pop85Up","Pop5_14","Pop15_17","PopUnder18","Pop18_24","Pop15_44","Pop16Up","Pop18Up","Pop21Up","Pop60Up","Pop62Up","Pop65Up","Pop75Up","Pop5Up","NonEnglishAtHome5Up","SpeakSpanish5Up","ForeignBorn5Up","Pop25Up","LessThanHighSchool25Up","HighSchoolPlus25Up","SomeCollege25Up","BachelorsUp25Up","PopWithDisability","PopMale","PopFemale","PopBlack","PopAmericanIndian","PopAsian","PopHawaiin","Pop2PlusRaces","PopWhite","PopHispanic","PopAmbulatoryDisability","PopSelfCareDisability","PopIndLivingDisability","TotalHouseholds","HousesWithFoodStamps","HousesWith60Plus","HousesWithChildren","HousesInPoverty","TotalHousePopulation","Income25kUnder","Income25k_50k","Income50k_75k","Income75k_100k","Income100kUp","TotalCivNonInstiPop","TotalCivNonInstiUnInsured","TotCivEmpPop16Up","TotEmpSelfEmployed","TotEmpAgriculture_Mining","TotEmpConstruction","TotEmpManufacturing","TotEmpWholesale","TotEmpRetail","TotEmpTransportation","TotEmpInformation","TotEmpFinance_Insurance","TotEmpProfessional","TotEmpEducation_Healthcare","TotEmpEntertainment_Food","TotEmpOther","TotEmpPublicAdministration","Worker16UpDroveAlone","Worker16UpCarpool","Worker16UpPublicTransportation","TotalWorkers16Up","TotWorkerManagement","TotWorkerService","TotWorkerSales_Office","TotWorkerConstruction_Maintenance","TotWorkerProduction_Transportation","TotWorkerMilitary","TotalOccupiedHousingUnits","Housing1Detached","Housing1Attached","Housing2Apartments","Housing3_4Apartments","Housing5_9Apartments","Housing10PlusApartments","HousingMobileHome"
"0500000US36081","Queens County, New York",2298513,144790,123406,124069,118190,141802,191152,181757,166201,154125,157324,160948,156633,137460,109709,80054,60791,42960,47142,247475,73193,465458,186799,953227,1881732,1833055,1759534,478116,416936,340656,150893,2153723,1201395,507804,1082018,1646256,303881,454105,369271,518999,216992,1106964,1176308,416257,9944,579040,1049,79451,575303,640812,0,0,0,779234,103601,319522,243595,102493,2270030,290490,419584,383268,310671,866017,2283272,240530,1131527,3.6,1261,81060,41837,25812,111451,97122,29183,89000,125880,274953,132675,73493,47800,356384,70303,563428,1098078,34,24.3,21.9,8.2,11.6,0,779234,152774,67854,157323,80428,43639,275890,1326
"0500000US36083","Rensselaer County, New York",159431,8479,8731,8858,11152,11129,11400,10541,9594,8960,10595,11534,11599,11320,9024,6068,4155,2842,3450,17589,5655,31723,16626,62776,131319,127708,119831,36859,32339,25539,10447,150952,11412,4052,7746,111082,9302,32314,35983,33483,21366,77749,79928,10045,198,4129,9,5625,131819,7569,0,0,0,64563,7132,25009,17367,7196,153371,19343,26648,26823,22689,57868,157677,6704,81001,2.3,385,5385,6047,1513,8253,4527,1525,4794,8666,21400,6697,3521,8288,64306,6264,2475,79183,40.1,16.9,23.6,8.1,11.3,0.1,64563,38026,2075,7961,4881,3886,5956,1778
"0500000US36085","Richmond County, New York",474101,27356,28745,29866,29314,30067,33153,30097,28256,31891,32918,34728,33117,31268,24749,18369,12843,8563,8801,58611,18536,104503,40845,182778,382147,369598,353274,104593,92049,73325,30207,446745,142405,48730,108491,328753,37675,101738,81014,108326,46798,227590,242391,47949,1071,41205,197,11768,289700,86387,0,0,0,166152,19872,72686,58700,22878,467050,61944,58546,60213,60514,225833,469981,23153,211293,3.5,136,15899,5335,3579,21039,15110,5055,19750,24172,63621,14886,8609,14102,117782,15751,61905,208212,40.9,19.1,22.1,8.7,9.1,0,166152,58736,43871,36116,5016,3071,18903,439
"0500000US36087","Rockland County, New York",323686,25068,25410,24524,23601,21574,19113,18099,17777,18027,19908,21779,21411,17750,15750,11450,8433,6679,7333,49934,15063,90065,30112,118191,243191,233621,220630,67395,60156,49645,22445,298618,115997,40548,67013,203509,24580,45768,50529,82632,29999,157625,163993,39202,522,19177,33,8936,203671,56068,0,0,0,100005,11502,43515,37642,10663,316932,38355,43282,38888,35356,161051,321618,19607,148410,5,200,8424,8304,4084,16099,6008,3912,10048,17212,47876,12395,7245,6603,102231,15629,12380,144796,45,19,22,6.5,7.5,0,100005,58215,8371,6052,7828,7245,11329,965
"0500000US36089","St. Lawrence County, New York",109558,5814,6218,6563,9808,9299,6654,6203,5354,6484,6608,7707,7798,7164,5949,4320,3011,2186,2418,12781,3823,22418,15284,43802,89768,87140,78452,25048,22041,17884,7615,103744,7443,1905,4640,71856,8100,26522,20259,16975,17078,52810,53107,1471,788,1133,68,1911,99129,1745,0,0,0,41669,6853,17049,12070,6820,97506,19456,21344,18558,14923,23225,105917,6268,44275,2.7,1240,2976,2521,452,5649,1875,585,1776,2462,15198,4011,1960,3570,33613,4406,222,43471,35,23.1,19.8,10.8,11,0.2,41669,28928,565,2015,2541,985,2207,4428
"0500000US36091","Saratoga County, New York",227377,11778,13349,12969,14488,13300,13155,13676,14311,14222,17019,17983,17270,15120,13584,9866,6515,4355,4417,26318,8873,46969,18915,83152,186630,180408,172387,53857,47190,38737,15287,215599,14117,3730,11858,161493,9508,39539,45544,66902,25180,110442,113954,3791,467,6442,37,3933,203398,6989,0,0,0,93876,6924,36580,26772,6129,221777,17176,29958,35609,33473,105561,224396,7960,118824,3.7,977,7242,12433,2993,13521,3851,1985,7993,14009,30125,11091,4705,7899,98330,8919,932,118245,45.9,14.6,22,7.6,9.1,0.8,93876,58864,4858,5628,5924,4242,7448,6912
"0500000US36093","Schenectady County, New York",154883,9017,8893,9757,9883,10373,10115,9853,9795,9120,10068,11182,11243,10069,7941,5747,3764,3539,4524,18650,5808,33475,14448,59139,125412,121408,115059,35584,31657,25515,11827,145866,14637,4941,16436,106960,10381,31383,31616,33580,19762,74536,78565,15733,351,7181,66,6385,112246,10639,0,0,0,53295,7027,22056,13577,5806,150049,19401,25240,25807,23847,55754,153101,7326,73563,2,232,3331,5148,1450,9112,3519,1348,4822,7621,20818,6233,3599,6330,59122,4821,2876,72355,39,18.5,24.8,6.4,11.2,0.1,53295,33748,1187,7192,2986,2466,5264,452
"0500000US36095","Schoharie County, New York",31364,1350,1610,1609,2504,2081,1660,1587,1647,1591,2033,2368,2636,2329,2212,1558,1085,777,727,3219,1086,5655,3499,11070,26508,25709,23708,8688,7773,6359,2589,30014,1265,469,879,22210,2306,8205,6748,4951,5027,15546,15740,497,49,280,13,346,29286,959,0,0,0,12559,1699,5981,3211,1606,29925,4658,6387,6029,4828,8023,31286,1310,14488,2.9,576,1595,985,232,1616,782,212,704,954,3946,1244,677,965,11049,1177,178,13997,35.9,17.3,20.9,13.3,12.5,0,12559,8778,78,555,764,289,490,1605
"0500000US36097","Schuyler County, New York",17992,915,922,978,1042,935,1120,923,873,1036,1294,1400,1554,1396,1134,997,623,480,370,1900,700,3515,1277,5929,14948,14477,13928,5000,4364,3604,1473,17077,507,146,281,13200,1414,4824,4025,2937,3014,8874,8930,165,31,107,0,245,17014,303,0,0,0,7304,981,3443,1718,950,17733,2973,3881,3531,3509,3839,17804,991,8397,2.8,396,618,1226,146,833,180,83,227,637,2244,951,514,342,6466,1027,65,8351,34.8,18.9,17.7,11.6,16.9,0,7304,5344,28,230,214,95,225,1168
"0500000US36099","Seneca County, New York",34612,1897,1651,2095,1919,2247,2454,2215,1772,2093,2314,2470,2896,2267,2129,1544,1224,666,759,3746,1272,6915,2894,12700,28558,27697,26779,8589,7597,6322,2649,32715,2321,691,767,24803,3612,8665,7345,5181,5422,15575,16261,415,107,239,0,545,29835,722,0,0,0,13522,1562,5786,3522,1575,31451,4663,6604,6918,5400,7866,31836,3072,15571,2.9,642,1120,2256,226,2067,626,134,581,876,4129,1213,758,943,12176,1403,111,15213,33.5,18.3,22.1,11.1,15,0,13522,9593,192,606,553,422,346,1810
"0500000US36101","Steuben County, New York",96927,5413,6000,5906,6073,5466,5498,5607,5569,5572,6309,7090,7743,6792,6071,4092,3482,2028,2216,11906,3889,21208,7650,33785,78331,75719,72325,24681,21811,17889,7726,91514,4382,980,2722,68069,6811,25439,20090,15729,14839,47841,47940,1423,102,1484,15,1365,89908,1501,0,0,0,40183,5414,16750,11407,5323,95105,15535,22563,19754,14134,23119,95781,5578,42997,2.2,1430,2901,8141,650,4665,1799,536,1683,3072,10935,3512,2026,1647,33899,4234,181,42118,34.6,18.2,18.5,11.6,17.1,0,40183,27083,549,2552,1687,1050,1673,5589
"0500000US36103","Suffolk County, New York",1487901,80227,85048,95973,99916,97917,89629,82655,87127,91903,110247,121424,110693,96003,75133,59904,42173,29764,32165,181021,61660,322908,136173,549147,1206115,1164993,1107384,335142,292743,239139,104102,1407674,318968,200121,229470,1028820,98607,287538,276327,366348,141672,725365,749399,115004,3914,57325,451,34182,1004056,279834,0,0,0,487981,32210,219857,164688,34395,1457468,100571,151949,178025,183137,843786,1474764,79676,744693,5.4,3395,56327,52368,24328,86336,41020,20426,51276,87650,200466,52758,32213,36130,582496,56428,46736,731739,39.1,17.2,24.4,9.2,10,0.1,487981,387863,24487,18023,10504,13368,29248,4488
"0500000US36105","Sullivan County, New York",75211,4229,4274,4657,4698,4252,4391,4526,3932,4484,5107,5937,6047,5125,4202,4170,2423,1606,1151,8931,2872,16032,6078,26283,61202,59179,56364,18677,16570,13552,5180,70982,10607,6383,6970,53101,7344,17834,15609,12314,12002,36875,36200,5518,136,1160,0,2881,53292,11370,0,0,0,27890,3933,12449,8426,3881,71306,10733,15630,12681,10911,21351,73075,4489,32846,4.4,420,2423,1607,1231,4149,1866,508,1394,2322,9863,3152,1687,2224,26376,2361,699,32161,32.2,23.2,20.1,11.6,12.9,0,27890,19204,712,1047,1257,1737,1030,2903
"0500000US36107","Tioga County, New York",49045,2582,2792,3142,2968,2822,2486,2682,2840,2677,3092,3819,4464,3244,3061,2229,1723,1205,1217,5934,1979,10495,3811,16475,39894,38550,36887,12679,11089,9435,4145,46463,1092,429,860,34739,3192,12549,10149,8849,7106,24041,24624,275,91,340,18,764,46365,883,0,0,0,20045,2792,8613,5606,2206,48485,6119,9339,8970,8277,15780,48665,2139,23065,2.3,363,1525,3398,685,2836,916,322,896,2108,5989,2078,1010,939,19045,2174,136,22616,36.2,19,20.8,9.6,14.4,0,20045,13944,159,1251,662,279,641,3109
"0500000US36109","Tompkins County, New York",102962,4254,4152,4219,12860,17695,7037,6077,5643,4809,5015,5732,5836,6072,4626,3579,2062,1282,2012,8371,2737,15362,27818,54121,89418,87600,71887,19633,17052,13561,5356,98708,14218,2512,13369,59782,3447,11592,13231,31512,9285,50287,51819,4090,224,10385,31,3797,79097,5045,0,0,0,39326,3528,13473,9180,7041,89249,16022,16309,15877,12458,28583,102106,3740,50250,3,743,1520,2697,373,5192,964,941,1819,5247,22406,5068,2124,1156,29798,4717,3141,48599,52.2,17,19.1,5.6,6.1,0,39326,20100,1427,3442,2812,3198,5206,3141
"0500000US36111","Ulster County, New York",179303,7950,8819,9595,11075,11932,11534,10425,10587,10181,12337,14072,14550,12911,11389,8294,5236,4321,4095,18414,6056,32420,16951,65734,150935,146883,139044,46246,40391,33335,13652,171353,19500,10442,14012,129932,12295,38655,37135,41847,24210,85209,89795,9153,285,3388,131,6914,140986,16724,0,0,0,69539,7858,31489,18001,8276,167512,23187,29838,29824,23318,61345,175004,10239,86733,4.3,911,6576,5233,1852,10789,4216,1772,5262,7758,24476,8666,4458,4764,65433,6359,2094,84712,38.5,19.3,22.8,9.3,10,0.1,69539,48382,1997,4429,3523,2850,4274,4084
"0500000US36113","Warren County, New York",64480,2836,3343,3424,3534,3553,3932,3498,3072,3891,4474,5088,5117,5225,4454,3454,2104,1646,1835,6767,2353,11956,4734,21480,54214,52524,50620,18718,16800,13493,5585,61644,3398,1000,2386,47790,3989,15212,14250,14339,9503,31398,32488,782,162,657,32,776,60153,1561,0,0,0,27553,3294,12653,6258,2963,63595,7594,13017,12547,9811,20626,63886,3223,31937,3.4,182,2243,2531,809,4103,1257,457,1444,2590,8783,4157,1532,1849,25496,2765,327,31194,35.6,19.6,24.3,8.4,12.1,0,27553,18581,936,2330,1338,1218,1705,1445
"0500000US36115","Washington County, New York",61828,2935,3561,3233,3496,3764,3687,3604,3888,3588,4385,4953,5001,4445,3707,2855,1939,1585,1202,6794,2181,11910,5079,22027,51390,49918,47922,15733,14018,11288,4726,58893,2649,1009,1332,44839,5519,17111,13058,9151,8614,29297,29523,562,178,326,0,773,56221,924,0,0,0,24009,3671,10385,6939,2874,58559,8090,13538,12228,9305,15398,58820,3785,28537,2.6,1237,2267,4014,360,3888,1206,337,1205,2182,6747,2358,1127,1609,22663,2587,282,27834,30.4,19,20.8,13.4,16.4,0.1,24009,17628,360,1701,1262,727,699,1632
"0500000US36117","Wayne County, New York",90856,4982,5304,5851,5575,5316,4871,4990,4833,5316,6513,7203,7382,6617,5202,4414,2632,1843,2012,11155,3568,19705,7323,30901,73471,71151,68148,22720,19979,16103,6487,85874,4197,2198,2535,63828,6738,22077,20784,14229,13331,44473,45492,2464,144,600,78,1887,81246,3843,0,0,0,36504,4158,15388,10308,3788,89048,10734,20157,19659,14103,24395,89965,4523,43779,2.4,1451,2891,7144,1206,5819,1778,724,1900,3468,11227,2517,2127,1527,36198,3430,270,42850,33.3,15.3,23.1,10.8,17.4,0.1,36504,27210,657,1781,1559,1093,1372,2832
"0500000US36119","Westchester County, New York",968815,54910,58160,64049,65700,60038,53931,56367,60940,62971,70366,73218,69516,59747,47664,36855,28099,20219,26065,122209,39981,217100,85757,359947,778474,751715,713806,218649,193937,158902,74383,913905,304364,181301,246933,665958,81329,130268,133464,320897,89947,462136,494263,138121,4009,57277,262,29472,517755,233113,0,0,0,347332,29664,147180,117266,32681,942519,91813,117864,110905,94262,527675,956399,64712,479775,5.2,1071,31500,18362,12086,42344,20274,15419,48940,69401,132978,42293,26755,18352,269955,37637,106155,468771,47.7,18.5,20.1,7.1,6.6,0,347332,156148,20070,29255,27838,17850,95694,477
"0500000US36121","Wyoming County, New York",40565,2071,2176,2336,2320,2518,2873,2646,2497,2267,2906,3226,3059,2916,2457,1620,1114,824,739,4512,1481,8064,3357,15121,33373,32501,31291,9670,8458,6754,2677,38494,1611,1044,797,29144,3022,11861,9440,4821,5232,18951,18770,268,182,139,0,668,35746,745,0,0,0,15815,1755,6583,4406,1660,37610,4823,7853,8448,7385,9101,37721,1576,18562,3.1,1358,1380,2424,289,1802,951,205,762,1481,4116,1631,813,1350,15090,1414,94,18120,30.1,19.5,20,15.1,15.3,0,15815,11997,224,942,642,487,381,1142
"0500000US36123","Yates County, New York",25009,1511,1479,1650,1831,1941,1358,1232,1182,1194,1377,1616,1902,1861,1569,1256,744,768,538,3129,1010,5650,2762,8738,20044,19359,17972,6736,5919,4875,2050,23498,3548,178,372,16597,2287,5643,4616,4051,3083,11820,12851,195,53,185,7,300,23409,530,0,0,0,9029,892,4425,2356,1016,23726,3231,5226,4326,3936,7007,24671,4642,11181,3.4,922,921,1543,243,1314,364,121,413,643,2827,798,664,408,7442,1018,37,10958,32.7,18.9,19.1,13.7,15.6,0.2,9029,7062,33,437,175,235,313,774
"0500000US37001","Alamance County, North Carolina",160576,9347,10049,10372,12388,10389,10216,9427,9107,9876,10960,11442,10647,10049,8716,6173,4193,3608,3617,20421,6435,36203,16342,61403,128498,124373,115885,36356,32159,26307,11418,151229,19039,15489,12634,108031,15629,29784,36737,25881,22761,75777,83659,30472,454,2509,64,4054,102901,19875,0,0,0,64059,9893,25293,19896,10102,155833,30454,40770,28261,20024,36324,159436,18968,75612,2.7,651,5382,12175,2060,9531,2554,819,3584,6480,19316,7291,3147,2622,63521,6728,130,74286,32.7,17.1,22.3,10.1,17.8,0,64059,43611,1851,1804,1974,2580,4716,7523
"0500000US37003","Alexander County, North Carolina",37119,1822,1989,2337,2230,2015,2256,2065,2087,2755,2587,2761,2735,2391,2354,1791,1294,858,792,4326,1470,7618,2775,13408,30473,29501,28288,9480,8449,7089,2944,35297,1909,1296,1310,26726,4924,10321,7551,3930,6510,17762,18076,1474,122,402,31,491,31670,1691,0,0,0,13722,1693,6250,4149,1973,35793,6786,9764,6622,5370,7251,35838,3869,16264,3.1,405,969,5205,354,1782,891,82,466,614,3408,810,746,532,13561,1153,0,15828,27.3,14.4,17.2,8.8,32.4,0,13722,9095,105,363,92,80,67,3920
"0500000US37005","Alleghany County, North Carolina",10973,441,477,642,678,492,356,476,627,686,658,812,869,957,804,814,586,308,290,1119,383,1943,787,3315,9319,9030,8630,3759,3386,2802,1184,10532,723,697,534,8243,1926,2430,2513,1374,2533,5306,5544,250,37,26,1,83,9450,1050,0,0,0,4746,926,2450,1222,1021,10810,3159,3293,1997,1015,1346,10850,1211,4555,2.6,265,615,471,64,654,164,25,245,293,1122,315,188,134,3572,485,7,4404,26.6,18.9,23.7,15.7,15.1,0,4746,3555,53,61,30,106,27,914
"0500000US37007","Anson County, North Carolina",25306,1196,1458,1410,1400,1750,1845,1779,1657,1493,1706,1833,1759,1677,1775,916,684,483,485,2868,872,4936,2278,9924,20986,20370,19622,6020,5305,4343,1652,24110,1272,938,753,18092,3522,7504,5336,1730,4195,11638,11884,11361,6,309,0,204,10749,921,0,0,0,9516,2081,4092,2453,1808,23468,5715,6287,4240,2788,4438,23522,2873,10354,2.8,473,772,2449,181,673,758,36,314,412,2760,522,311,693,8897,916,0,10201,24.4,21,13.6,13.3,27.7,0,9516,6395,45,106,287,234,97,2352
"0500000US37009","Ashe County, North Carolina",26786,1174,1184,1611,1349,1236,1357,1367,1556,1583,1740,1945,1999,2258,2156,1626,1205,708,732,2795,924,4893,1661,8448,22515,21893,21170,8685,7872,6427,2645,25612,1356,1109,948,20232,3187,6534,6663,3848,4166,13021,13502,126,88,120,19,413,24628,1327,0,0,0,11805,1728,5699,3039,2194,26328,5696,7260,5470,3823,4079,26523,3155,12440,3.1,527,1470,1285,213,1716,348,323,566,761,2714,1303,763,451,9350,1738,6,12134,26.5,22.1,22.1,15.3,13.8,0.1,11805,7909,135,264,81,161,372,2883
"0500000US37011","Avery County, North Carolina",17501,643,649,861,1069,1155,1090,999,1014,1402,1294,1200,1140,1285,1167,996,651,482,404,1510,554,2707,1670,6729,15221,14794,13990,4985,4408,3700,1537,16858,931,659,575,13124,2325,3900,4198,2701,2991,7123,7896,130,131,110,0,182,13682,863,0,0,0,6587,931,3430,1303,1065,14157,3292,4571,2698,1561,2035,15019,2256,6718,3.9,234,674,393,117,817,192,75,204,424,1901,1189,199,299,5049,838,42,6578,28,29.8,19,11.8,11.3,0.1,6587,4703,86,57,118,77,264,1282
"0500000US37013","Beaufort County, North Carolina",47243,2292,2590,3068,2812,2769,2263,2225,2463,2668,2858,3171,3528,3728,3787,2721,1808,1312,1180,5658,1809,9759,3772,15200,38636,37484,35889,14536,13189,10808,4300,44951,2617,2195,1401,33712,4188,11331,11660,6533,8824,22571,24301,11946,110,37,0,995,30838,3600,0,0,0,19325,3291,9816,5056,3601,46752,10143,13158,8409,5945,9097,46872,4887,18867,4.2,855,1340,3019,437,1681,590,200,707,1126,4772,1632,1350,1158,16267,1054,30,18718,32.1,18.3,18.4,14.2,17,0,19325,12669,245,318,426,442,451,4774
"0500000US37015","Bertie County, North Carolina",19644,844,1035,1010,990,1230,1360,1159,926,1222,1149,1425,1648,1521,1250,1015,617,678,565,2045,619,3508,1601,6887,16533,16136,15583,5646,4993,4125,1860,18800,691,488,174,14535,3095,5529,3966,1945,3902,8699,9656,11152,193,109,1,268,6430,327,0,0,0,7976,2099,4061,1889,1848,18256,5121,5570,3171,1646,2748,18355,1912,7496,1.9,751,358,1542,164,580,225,35,254,303,1952,593,233,506,6035,792,70,7357,25.9,15.9,19.2,12.2,26.9,0,7976,4751,82,160,6,18,34,2925
"0500000US37017","Bladen County, North Carolina",33778,1795,1908,2139,2213,1574,1895,1846,1902,2108,2068,2333,2389,2856,2237,1881,1056,866,712,4047,1283,7125,2504,11538,27443,26653,25468,9608,8171,6752,2634,31983,2603,2208,1414,24149,4798,8075,7640,3636,6850,15916,17579,11688,842,35,0,368,18353,2499,0,0,0,13968,3727,6589,4106,3461,33299,11019,8830,6214,3611,3625,33495,4697,12805,2.5,1173,1208,1878,130,1502,550,93,327,681,3063,843,465,892,10700,1156,57,12477,26.4,19.6,18.5,18.9,16.5,0,13968,7980,36,383,304,125,147,4993
"0500000US37019","Brunswick County, North Carolina",126860,5305,5697,6070,5502,5178,5706,6010,5898,6731,6943,7987,10163,12488,14473,10998,6484,2841,2386,11767,3549,20621,7131,35025,108647,106239,103275,49670,44925,37182,11711,121555,6326,4366,5046,99108,9523,28379,32838,28368,21978,60716,65177,12914,784,779,36,2706,102978,5992,0,0,0,54226,6448,30609,10545,7043,125855,19978,29796,26252,20188,29641,125893,13788,50793,4.2,466,5478,3332,686,7764,2870,776,2891,5456,9648,6197,2676,2553,39599,5292,237,49652,29.9,21.9,24.5,12.3,11.4,0.1,54226,37574,2117,343,492,801,1510,11389
"0500000US37021","Buncombe County, North Carolina",254474,12868,13207,13875,13767,14645,17502,17464,17486,16300,16737,16616,17457,18258,16689,11511,8206,5657,6229,27082,8363,48313,20049,97164,211459,206161,198002,66550,59435,48292,20092,241606,18782,12460,14450,186112,16793,43596,52790,72933,34184,120615,130122,15616,974,3144,341,5427,209754,16424,0,0,0,107093,10201,44500,25235,12699,247308,37648,62392,50086,32663,64519,250737,25575,124844,6,1049,7807,12769,2188,15905,3466,1866,6480,13542,32133,16542,7203,3894,96252,9904,812,122804,40,18.9,21,8.4,11.5,0.2,107093,66722,3159,2731,4021,5785,9363,15312
"0500000US37023","Burke County, North Carolina",89712,4274,4576,5091,6188,5309,5473,4769,5056,5551,6285,6648,6671,6625,5754,4174,3217,1954,2097,9667,3461,17402,8036,32346,74592,72310,68715,23821,21142,17196,7268,85438,6852,4036,3883,64274,12258,19602,21751,10663,17831,42935,44419,4807,509,3239,136,1503,72039,5236,0,0,0,34672,5311,15801,10088,6027,86778,18437,24009,17890,12346,14096,87354,10725,38284,2.1,417,2030,9309,953,3802,1260,318,973,2300,9598,3871,1402,2051,32377,3279,103,37453,28.9,21.3,17.7,8.8,23.3,0,34672,23401,336,598,491,812,496,8538
"0500000US37025","Cabarrus County, North Carolina",201448,12936,13806,16397,13924,11330,11914,12792,13287,16152,15618,14116,12784,10643,8678,7026,4507,2737,2801,30203,9247,52386,16007,79399,155253,149062,141942,36392,32133,25749,10045,188512,23754,15609,15855,133055,13302,33485,44796,41472,21234,97332,102725,35239,640,6836,114,4612,133740,20494,0,0,0,72299,6619,24446,28068,7381,199723,21794,39626,37312,30492,70499,200057,15678,99553,3.4,480,7179,9464,3557,11820,5426,1761,9260,9135,22061,10178,5276,3956,80947,9451,776,97925,39.2,15.3,22.9,9.8,12.7,0.1,72299,57851,2199,1234,1107,1973,3681,4254
"0500000US37027","Caldwell County, North Carolina",81779,4137,4716,4848,4839,4483,4752,4312,4654,5109,6175,6321,6486,5481,5030,4279,2681,1929,1547,9564,3169,16870,6153,28149,66952,64909,62007,20947,18811,15466,6157,77642,4388,3313,2778,58756,11913,19103,18775,8965,14780,39788,41165,3773,317,461,41,1161,71053,4292,0,0,0,32594,5026,14299,9939,5637,80787,16725,21744,16687,12205,13426,80953,10205,36275,2.6,436,2399,9102,1445,4371,1713,623,1251,1940,7032,3112,1670,1181,29470,3305,20,35291,23.9,16.6,21.4,10.9,27.1,0,32594,23342,412,577,897,901,762,5703
"0500000US37029","Camden County, North Carolina",10447,492,681,882,618,515,452,594,904,494,796,889,699,649,750,324,361,177,170,1563,436,2491,697,3577,8185,7956,7619,2431,2135,1782,708,9955,539,243,302,7259,1042,2097,2818,1302,1402,5119,5184,1462,20,186,0,125,8272,296,0,0,0,3836,396,1660,1313,362,10270,881,2627,2088,2059,2615,10303,834,4473,1.5,152,256,455,75,518,178,6,246,324,1101,317,279,566,4171,239,2,4565,35.2,20.6,19.5,9.8,13.7,1.2,3836,3120,58,18,0,0,46,594
"0500000US37031","Carteret County, North Carolina",68920,2964,3500,3621,3597,3283,3544,3542,3508,4244,4443,5077,5684,5676,5644,4317,3113,1595,1568,7121,2329,12414,4551,21718,58076,56506,54609,21913,19624,16237,6276,65956,3614,2152,2280,51955,4603,13055,19545,14752,13228,32745,34719,3637,175,768,32,1765,58431,2849,0,0,0,29690,3213,14967,7431,3379,67188,10362,15200,14030,10772,16824,67464,7669,30598,5.6,593,2568,1647,532,3972,1333,346,1828,3039,6494,4195,1500,2551,24448,3186,116,30454,35.3,19.7,22.1,12.2,9.5,1.2,29690,20604,731,542,1087,710,1148,4868
"0500000US37033","Caswell County, North Carolina",22746,1058,1108,1368,1231,1309,1245,1166,1291,1398,1567,1729,2008,1678,1453,1329,700,514,594,2476,777,4311,1763,7640,18881,18435,17734,6268,5660,4590,1808,21688,856,686,552,16672,3424,5544,5123,2581,4008,10608,11254,7087,45,151,38,193,13532,841,0,0,0,9110,1505,4379,2572,1753,21700,4863,5512,4214,3134,3977,21862,1974,9549,2,287,567,1584,174,1235,487,65,354,668,2368,590,429,741,7980,1049,0,9484,29.5,19.1,19.1,10.2,22.1,0,9110,6134,26,77,171,77,151,2474
